participant_id,run_timestamp,key_black,key_white,keymap_flip,block,block_idx,trial,global_trial,difficulty_mode,delta_fixed_mean,delta_fixed_sd,delta_stair_realised,delta_stair_mean,delta_step_down_used,delta_step_up_used,vblack_prop,n_vblack,n_vwhite,auto_on,aid_accuracy_setting,stimulus,aid_label,aid_correct,aid_onset_ms,aid_onset_ms_rel,response,correct,feedback,rt_s,rt_ms
1,20260325_120141,D,J,False,MANUAL,2,382,682,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5440807862659068,1959,1641,0,,BLACK,,,0,,BLACK,True,CORRECT,1.4522432579997258,1452.2432579997258
1,20260325_120141,D,J,False,MANUAL,2,383,683,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5178469986146444,1864,1736,0,,BLACK,,,0,,BLACK,True,CORRECT,4.555056343000615,4555.056343000615
1,20260325_120141,D,J,False,MANUAL,2,384,684,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.4613386540745586,1661,1939,0,,WHITE,,,0,,WHITE,True,CORRECT,6.113382391999039,6113.382391999039
1,20260325_120141,D,J,False,MANUAL,2,385,685,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.4654977819925165,1676,1924,0,,WHITE,,,0,,BLACK,False,INCORRECT,1.2649057559992798,1264.9057559992798
1,20260325_120141,D,J,False,MANUAL,2,386,686,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5464367828655706,1967,1633,0,,BLACK,,,0,,BLACK,True,CORRECT,2.229443768001147,2229.443768001147
1,20260325_120141,D,J,False,MANUAL,2,387,687,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.460973483873411,1660,1940,0,,WHITE,,,0,,WHITE,True,CORRECT,8.333899516999736,8333.899516999736
1,20260325_120141,D,J,False,MANUAL,2,388,688,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.4601368711542193,1656,1944,0,,WHITE,,,0,,WHITE,True,CORRECT,4.595244413001637,4595.244413001637
1,20260325_120141,D,J,False,MANUAL,2,389,689,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.4742010791008321,1707,1893,0,,WHITE,,,0,,WHITE,True,CORRECT,4.125977162999334,4125.977162999334
1,20260325_120141,D,J,False,MANUAL,2,390,690,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5576831115986588,2008,1592,0,,BLACK,,,0,,BLACK,True,CORRECT,5.219842571999834,5219.842571999834
1,20260325_120141,D,J,False,MANUAL,2,391,691,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5150882897313992,1854,1746,0,,BLACK,,,0,,BLACK,True,CORRECT,4.963694594000117,4963.694594000117
1,20260325_120141,D,J,False,MANUAL,2,392,692,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.45414882435341547,1635,1965,0,,WHITE,,,0,,WHITE,True,CORRECT,2.1223459920001915,2122.3459920001915
1,20260325_120141,D,J,False,MANUAL,2,393,693,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.451469290203271,1625,1975,0,,WHITE,,,0,,WHITE,True,CORRECT,6.776519344999542,6776.519344999542
1,20260325_120141,D,J,False,MANUAL,2,394,694,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5417869084733908,1950,1650,0,,BLACK,,,0,,WHITE,False,INCORRECT,5.389508272999592,5389.508272999592
1,20260325_120141,D,J,False,MANUAL,2,395,695,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5537574103187799,1994,1606,0,,BLACK,,,0,,BLACK,True,CORRECT,1.0370169159996294,1037.0169159996294
